row,n0: Biological Entity,n1: Disease,n2: Phenotypic Feature,n3: Gene,score
552,hemiplegia (MONDO:0001170),Rett syndrome (MONDO:0010726),Intellectual disability profound (HP:0002187),UBE3A (NCBIGene:7337),0.07294819475702911
553,hemiplegia (MONDO:0001170),chronic obstructive pulmonary disease (MONDO:0005002),Waddling gait (HP:0002515),IL10 (NCBIGene:3586),0.07283762315983372
554,hemiplegia (MONDO:0001170),multiple sclerosis (MONDO:0005301),Waddling gait (HP:0002515),IL12A (NCBIGene:3592),0.07283460286397622
555,hemiplegia (MONDO:0001170),multiple sclerosis (MONDO:0005301),Waddling gait (HP:0002515),KIF1B (NCBIGene:23095),0.07279595419466416
556,hemiplegia (MONDO:0001170),hypothyroidism (MONDO:0005420),Neck muscle weakness (HP:0000467),TRH (NCBIGene:7200),0.07271088699457601
557,hemiplegia (MONDO:0001170),neurofibromatosis-Noonan syndrome (MONDO:0011035),Intellectual disability profound (HP:0002187),NF1 (NCBIGene:4763),0.07253370870116597
558,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),VAPB (NCBIGene:9217),0.07251004144672102
559,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),VAPB (NCBIGene:9217),0.07251004144672102
560,hemiplegia (MONDO:0001170),Becker muscular dystrophy (MONDO:0010311),Neck muscle weakness (HP:0000467),DMD (NCBIGene:1756),0.07249872444629546
561,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),SQSTM1 (NCBIGene:8878),0.07244995645693336
562,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),SQSTM1 (NCBIGene:8878),0.07244995645693336
563,hemiplegia (MONDO:0001170),glycogen storage disease V (MONDO:0009293),Neck muscle weakness (HP:0000467),CPT2 (NCBIGene:1376),0.07244658662391494
564,hemiplegia (MONDO:0001170),multiple sclerosis (MONDO:0005301),Waddling gait (HP:0002515),MRE11 (NCBIGene:4361),0.0724068507418805
565,hemiplegia (MONDO:0001170),glycogen storage disease V (MONDO:0009293),Neck muscle weakness (HP:0000467),AMPD1 (NCBIGene:270),0.07240236992090429
566,hemiplegia (MONDO:0001170),multiple sclerosis (MONDO:0005301),Waddling gait (HP:0002515),AHI1 (NCBIGene:54806),0.07236755070008814
567,hemiplegia (MONDO:0001170),multiple sclerosis (MONDO:0005301),Waddling gait (HP:0002515),ZBTB20 (NCBIGene:26137),0.07235940496260225
568,hemiplegia (MONDO:0001170),rheumatoid arthritis (MONDO:0008383),Nausea (HP:0002018),TNF (NCBIGene:7124),0.07234561515354036
569,hemiplegia (MONDO:0001170),lung cancer (MONDO:0008903),Chronic fatigue (HP:0012432),KRAS (NCBIGene:3845),0.07232907709087519
570,hemiplegia (MONDO:0001170),osteoporosis (MONDO:0005298),Osteoporosis (HP:0000939),RUNX2 (NCBIGene:860),0.07231334320697567
571,hemiplegia (MONDO:0001170),osteoporosis (MONDO:0005298),Waddling gait (HP:0002515),DKK1 (NCBIGene:22943),0.07217336915106044
572,hemiplegia (MONDO:0001170),multiple sclerosis (MONDO:0005301),Waddling gait (HP:0002515),ALDH18A1 (NCBIGene:5832),0.07217071915604574
573,hemiplegia (MONDO:0001170),Friedreich ataxia (MONDO:0009245),Neck muscle weakness (HP:0000467),ISCU (NCBIGene:23479),0.07200640903108664
574,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),DAO (NCBIGene:1610),0.07195184542392288
575,hemiplegia (MONDO:0001170),osteoporosis (MONDO:0005298),Anasarca (HP:0012050),IL6 (NCBIGene:3569),0.07193293072407214
576,hemiplegia (MONDO:0001170),epilepsy (MONDO:0005027),Memory impairment (HP:0002354),ACHE (NCBIGene:43),0.07190198892168792
577,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),PFN1 (NCBIGene:5216),0.07190055202194771
578,hemiplegia (MONDO:0001170),systemic lupus erythematosus (disease) (MONDO:0007915),Anasarca (HP:0012050),PTGS2 (NCBIGene:5743),0.07188497302831871
579,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),HNRNPA1 (NCBIGene:3178),0.07184258259225025
580,hemiplegia (MONDO:0001170),Friedreich ataxia (MONDO:0009245),Babinski sign (HP:0003487),FXN (NCBIGene:2395),0.07181079847003234
581,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dysgraphia (HP:0010526),CHMP2B (NCBIGene:25978),0.07176309448848674
582,hemiplegia (MONDO:0001170),beta thalassemia (MONDO:0019402),Anemia (HP:0001903),EPO (NCBIGene:2056),0.07171552359819795
583,hemiplegia (MONDO:0001170),osteoporosis (MONDO:0005298),Osteoporosis (HP:0000939),TNFSF11 (NCBIGene:8600),0.07157903940504788
584,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),UBQLN2 (NCBIGene:29978),0.07154655204954648
585,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),UBQLN2 (NCBIGene:29978),0.07154655204954648
586,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),TBK1 (NCBIGene:29110),0.07152764029599483
587,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),TBK1 (NCBIGene:29110),0.07152764029599483
588,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dysgraphia (HP:0010526),TREM2 (NCBIGene:54209),0.07150602628217854
589,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),ATXN2 (NCBIGene:6311),0.07150185476463237
590,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),ATXN2 (NCBIGene:6311),0.07150185476463237
591,hemiplegia (MONDO:0001170),familial amyloid neuropathy (MONDO:0007100),Dysarthria (HP:0001260),TTR (NCBIGene:7276),0.07142493099725342
592,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),DCTN1 (NCBIGene:1639),0.07140363514598631
593,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease axonal type 2CC (MONDO:0014836),Neck muscle weakness (HP:0000467),NEFH (NCBIGene:4744),0.07136891156409235
594,hemiplegia (MONDO:0001170),hypothyroidism (MONDO:0005420),Coma (HP:0001259),TSHB (NCBIGene:7252),0.07133051345149927
595,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),MATR3 (NCBIGene:9782),0.07130318539214087
596,hemiplegia (MONDO:0001170),catecholaminergic polymorphic ventricular tachycardia 5 (MONDO:0014191),Neck muscle weakness (HP:0000467),TRDN (NCBIGene:10345),0.07127547383820046
597,hemiplegia (MONDO:0001170),nemaline myopathy 7 (MONDO:0012538),Neck muscle weakness (HP:0000467),CFL2 (NCBIGene:1073),0.07127547383820043
598,hemiplegia (MONDO:0001170),spinocerebellar ataxia type 36 (MONDO:0013594),Neck muscle weakness (HP:0000467),ATXN2 (NCBIGene:6311),0.07125442521848331
599,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis type 18 (MONDO:0013891),Neck muscle weakness (HP:0000467),PFN1 (NCBIGene:5216),0.07125130814526472
600,hemiplegia (MONDO:0001170),Rett syndrome (MONDO:0010726),Intellectual disability profound (HP:0002187),MEF2C (NCBIGene:4208),0.07120927081428437
601,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis type 18 (MONDO:0013891),Oral-pharyngeal dysphagia (HP:0200136),PFN1 (NCBIGene:5216),0.0711549257957714
602,hemiplegia (MONDO:0001170),chronic obstructive pulmonary disease (MONDO:0005002),Chronic fatigue (HP:0012432),TLR4 (NCBIGene:7099),0.07114509855580606
603,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),CHMP2B (NCBIGene:25978),0.07110120725293471
604,hemiplegia (MONDO:0001170),spinocerebellar ataxia type 36 (MONDO:0013594),Oral-pharyngeal dysphagia (HP:0200136),ATXN2 (NCBIGene:6311),0.07110008839132484
605,hemiplegia (MONDO:0001170),bipolar disorder (MONDO:0004985),Coma (HP:0001259),ATP1A2 (NCBIGene:477),0.07102923939330998
606,hemiplegia (MONDO:0001170),Friedreich ataxia (MONDO:0009245),Neck muscle weakness (HP:0000467),TTPA (NCBIGene:7274),0.07096778509816483
607,hemiplegia (MONDO:0001170),Nijmegen breakage syndrome (MONDO:0009623),Intellectual disability profound (HP:0002187),NBN (NCBIGene:4683),0.07093487112566377
608,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dysgraphia (HP:0010526),PSEN1 (NCBIGene:5663),0.0709043197910835
609,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),TREM2 (NCBIGene:54209),0.07088695830055518
610,hemiplegia (MONDO:0001170),lung cancer (MONDO:0008903),Vomiting (HP:0002013),TP53 (NCBIGene:7157),0.07086646971485494
611,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),PON1 (NCBIGene:5444),0.07081320728349101
612,hemiplegia (MONDO:0001170),congenital myasthenic syndrome (MONDO:0018940),Neck muscle weakness (HP:0000467),MUSK (NCBIGene:4593),0.07078363179571025
613,hemiplegia (MONDO:0001170),chronic obstructive pulmonary disease (MONDO:0005002),Waddling gait (HP:0002515),TGFB1 (NCBIGene:7040),0.0707623989846623
614,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),PRPH (NCBIGene:5630),0.07069289286576003
615,hemiplegia (MONDO:0001170),osteoporosis (MONDO:0005298),Waddling gait (HP:0002515),TGFB1 (NCBIGene:7040),0.07061797470728065
616,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Degeneration of anterior horn cells (HP:0002398),SETX (NCBIGene:23064),0.07060772680648787
617,hemiplegia (MONDO:0001170),Rett syndrome (MONDO:0010726),Intellectual disability profound (HP:0002187),IQSEC2 (NCBIGene:23096),0.07056642026015442
618,hemiplegia (MONDO:0001170),congenital myasthenic syndrome (MONDO:0018940),Waddling gait (HP:0002515),LRP4 (NCBIGene:4038),0.07056622889245857
619,hemiplegia (MONDO:0001170),systemic primary carnitine deficiency disease (MONDO:0008919),Coma (HP:0001259),SLC22A5 (NCBIGene:6584),0.07054725074139258
620,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),UNC13A (NCBIGene:23025),0.07051220127091277
621,hemiplegia (MONDO:0001170),Gerstmann-Straussler-Scheinker syndrome (MONDO:0007656),Waddling gait (HP:0002515),PRNP (NCBIGene:5621),0.07050791177898268
622,hemiplegia (MONDO:0001170),hypothyroidism (MONDO:0005420),Coma (HP:0001259),GCG (NCBIGene:2641),0.07049373630686973
623,hemiplegia (MONDO:0001170),cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome (MONDO:0011038),Waddling gait (HP:0002515),ATP1A3 (NCBIGene:478),0.07048682511754031
624,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),PPARGC1A (NCBIGene:10891),0.07048653140871432
625,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),EPHA4 (NCBIGene:2043),0.07048653140871432
626,hemiplegia (MONDO:0001170),osteoporosis (MONDO:0005298),Osteoporosis (HP:0000939),VDR (NCBIGene:7421),0.0704860767949955
627,hemiplegia (MONDO:0001170),congenital myasthenic syndrome (MONDO:0018940),Waddling gait (HP:0002515),GFPT1 (NCBIGene:2673),0.07047485177463753
628,hemiplegia (MONDO:0001170),congenital myasthenic syndrome (MONDO:0018940),Waddling gait (HP:0002515),SCN4A (NCBIGene:6329),0.07039457858003535
629,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),ERBB4 (NCBIGene:2066),0.07037081604890362
630,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),FIG4 (NCBIGene:9896),0.07037081604890362
631,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),NEFH (NCBIGene:4744),0.07031869094990521
632,hemiplegia (MONDO:0001170),epilepsy (MONDO:0005027),Loss of consciousness (HP:0007185),TRH (NCBIGene:7200),0.06997864838544433
633,hemiplegia (MONDO:0001170),Friedreich ataxia (MONDO:0009245),Oral-pharyngeal dysphagia (HP:0200136),ATXN3 (NCBIGene:4287),0.06995960402774473
634,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),PON2 (NCBIGene:5445),0.06989830005246954
635,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 7 (MONDO:0011803),Waddling gait (HP:0002515),SPG7 (NCBIGene:6687),0.06977054097231448
636,hemiplegia (MONDO:0001170),glycogen storage disease II (MONDO:0009290),Neck muscle weakness (HP:0000467),GAA (NCBIGene:2548),0.06974700780786426
637,hemiplegia (MONDO:0001170),Rett syndrome (MONDO:0010726),Intellectual disability profound (HP:0002187),SIN3A (NCBIGene:25942),0.06974405721432074
638,hemiplegia (MONDO:0001170),Friedreich ataxia (MONDO:0009245),Talipes (HP:0001883),FXN (NCBIGene:2395),0.0696947563695823
639,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 4 (MONDO:0008438),Waddling gait (HP:0002515),SPAST (NCBIGene:6683),0.06969455387307456
640,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),PON3 (NCBIGene:5446),0.06968582312535941
641,hemiplegia (MONDO:0001170),Friedreich ataxia (MONDO:0009245),Dysmetria (HP:0001310),FXN (NCBIGene:2395),0.06966964317460857
642,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),PFN1 (NCBIGene:5216),0.06964663975690323
643,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),PFN1 (NCBIGene:5216),0.06964663975690323
644,hemiplegia (MONDO:0001170),lung cancer (MONDO:0008903),Neck muscle weakness (HP:0000467),KRAS (NCBIGene:3845),0.06963776757390965
645,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),DAO (NCBIGene:1610),0.06957809164149509
646,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),DAO (NCBIGene:1610),0.06957809164149509
647,hemiplegia (MONDO:0001170),Rett syndrome (MONDO:0010726),Intellectual disability profound (HP:0002187),NTNG1 (NCBIGene:22854),0.06957162456203889
648,hemiplegia (MONDO:0001170),epilepsy (MONDO:0005027),Sleep myoclonus (HP:0012323),APP (NCBIGene:351),0.06956645149284196
649,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),HNRNPA1 (NCBIGene:3178),0.06955032168368713
650,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),HNRNPA1 (NCBIGene:3178),0.06955032168368713
651,hemiplegia (MONDO:0001170),lung cancer (MONDO:0008903),Vomiting (HP:0002013),BRAF (NCBIGene:673),0.06951079911551236
652,hemiplegia (MONDO:0001170),metachromatic leukodystrophy (MONDO:0018868),Waddling gait (HP:0002515),ARSA (NCBIGene:410),0.0694914242830979
653,hemiplegia (MONDO:0001170),homocystinuria due to methylene tetrahydrofolate reductase deficiency (MONDO:0009353),Waddling gait (HP:0002515),MTHFR (NCBIGene:4524),0.0694673585791972
654,hemiplegia (MONDO:0001170),congenital myasthenic syndrome (MONDO:0018940),Waddling gait (HP:0002515),SNAP25 (NCBIGene:6616),0.06944314248940786
655,hemiplegia (MONDO:0001170),DPM3-CDG (MONDO:0013049),Waddling gait (HP:0002515),DPM3 (NCBIGene:54344),0.06939601618782587
656,hemiplegia (MONDO:0001170),autosomal recessive limb-girdle muscular dystrophy type 2A (MONDO:0009675),Waddling gait (HP:0002515),CAPN3 (NCBIGene:825),0.06934728040027015
657,hemiplegia (MONDO:0001170),rheumatoid arthritis (MONDO:0008383),Chronic fatigue (HP:0012432),HLA-DRB1 (NCBIGene:3123),0.06924664197570364
658,hemiplegia (MONDO:0001170),migraine disorder (MONDO:0005277),Acroparesthesia (HP:0031006),CACNA1A (NCBIGene:773),0.06922310813351384
659,hemiplegia (MONDO:0001170),brain cancer (MONDO:0001657),Waddling gait (HP:0002515),CSF1R (NCBIGene:1436),0.06916305416829002
660,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),DCTN1 (NCBIGene:1639),0.06916153642688236
661,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),DCTN1 (NCBIGene:1639),0.06916153642688236
662,hemiplegia (MONDO:0001170),Bannayan-Riley-Ruvalcaba syndrome (MONDO:0007924),Intellectual disability profound (HP:0002187),PTEN (NCBIGene:5728),0.06915834005279334
663,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),MATR3 (NCBIGene:9782),0.06906345409772183
664,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),MATR3 (NCBIGene:9782),0.06906345409772183
665,hemiplegia (MONDO:0001170),rheumatoid arthritis (MONDO:0008383),Hip pain (HP:0030838),IL6 (NCBIGene:3569),0.06904160397137281
666,hemiplegia (MONDO:0001170),osteoporosis (MONDO:0005298),Waddling gait (HP:0002515),PTH1R (NCBIGene:5745),0.06901114832179064
667,hemiplegia (MONDO:0001170),Charlevoix-Saguenay spastic ataxia (MONDO:0010041),Intellectual disability profound (HP:0002187),SACS (NCBIGene:26278),0.06898627351910241
668,hemiplegia (MONDO:0001170),Kennedy disease (MONDO:0010735),Dysarthria (HP:0001260),AR (NCBIGene:367),0.0689820635496476
669,hemiplegia (MONDO:0001170),familial hemophagocytic lymphohistiocytosis type 1 (MONDO:0009974),Coma (HP:0001259),PRF1 (NCBIGene:5551),0.06896229926847974
670,hemiplegia (MONDO:0001170),osteoporosis (MONDO:0005298),Waddling gait (HP:0002515),WNT1 (NCBIGene:7471),0.06894489097909424
671,hemiplegia (MONDO:0001170),oculopharyngeal muscular dystrophy (MONDO:0008116),Waddling gait (HP:0002515),PABPN1 (NCBIGene:8106),0.06890129525715949
672,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),CHMP2B (NCBIGene:25978),0.06886621521626876
673,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),CHMP2B (NCBIGene:25978),0.06886621521626876
674,hemiplegia (MONDO:0001170),Cockayne syndrome type 1 (MONDO:0019569),Intellectual disability profound (HP:0002187),ERCC6 (NCBIGene:2074),0.06886409343563986
675,hemiplegia (MONDO:0001170),cerebrotendinous xanthomatosis (MONDO:0008948),Intellectual disability profound (HP:0002187),CYP27A1 (NCBIGene:1593),0.06881720098670882
676,hemiplegia (MONDO:0001170),carnitine palmitoyltransferase II deficiency (MONDO:0015515),Neck muscle weakness (HP:0000467),CPT2 (NCBIGene:1376),0.06870370126789732
677,hemiplegia (MONDO:0001170),osteoporosis (MONDO:0005298),Osteoporosis (HP:0000939),TNFRSF11B (NCBIGene:4982),0.0686693756516821
678,hemiplegia (MONDO:0001170),bone cancer (MONDO:0002129),Waddling gait (HP:0002515),MMP2 (NCBIGene:4313),0.06862746825453442
679,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),TREM2 (NCBIGene:54209),0.06861763601720523
680,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),TREM2 (NCBIGene:54209),0.06861763601720523
681,hemiplegia (MONDO:0001170),multiple sclerosis (MONDO:0005301),Chronic fatigue (HP:0012432),TLR4 (NCBIGene:7099),0.06858994897755913
682,hemiplegia (MONDO:0001170),X-linked centronuclear myopathy (MONDO:0010683),Waddling gait (HP:0002515),MTM1 (NCBIGene:4534),0.06853665805414343
683,hemiplegia (MONDO:0001170),malignant glioma (MONDO:0015917),Vomiting (HP:0002013),EGFR (NCBIGene:1956),0.06849695269236995
684,hemiplegia (MONDO:0001170),GNE myopathy (MONDO:0011603),Waddling gait (HP:0002515),GNE (NCBIGene:10020),0.06848993928650311
685,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),PON1 (NCBIGene:5444),0.06846739585997294
686,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),PON1 (NCBIGene:5444),0.06846739585997294
